WK,Game Date,Opp,Result,G,GS,Rec,RecYds,RecAvg,RecLng,RecTD,RushAtt,RushYds,RushAvg,RushLng,RushTD,FUM,Lost,Player,Year
1,9-Sep,BUF,W 48-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Konrad Reuland,2012
2,16-Sep,@PIT,L 10-27,1,0,2,20,10,13,0,--,--,--,--,--,--,--, Konrad Reuland,2012
3,23-Sep,@MIA,W 23-20,1,0,2,12,6,10,0,--,--,--,--,--,--,--, Konrad Reuland,2012
4,30-Sep,SF,L 0-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Konrad Reuland,2012
5,8-Oct,HOU,L 17-23,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Konrad Reuland,2012
6,14-Oct,IND,W 35-9,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Konrad Reuland,2012
7,21-Oct,@NE,L 26-29,1,0,1,11,11,11,0,--,--,--,--,--,--,--, Konrad Reuland,2012
8,28-Oct,MIA,L 9-30,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Konrad Reuland,2012
9,Bye,,,,,,,,,,,,,,,,, Konrad Reuland,2012
10,11-Nov,@SEA,L 7-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Konrad Reuland,2012
11,18-Nov,@STL,W 27-13,1,0,1,18,18,18,0,--,--,--,--,--,--,--, Konrad Reuland,2012
12,22-Nov,NE,L 19-49,1,0,1,7,7,7,0,--,--,--,--,--,--,--, Konrad Reuland,2012
13,2-Dec,ARI,W 7-6,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Konrad Reuland,2012
14,9-Dec,@JAC,W 17-10,1,1,2,7,3.5,5,0,--,--,--,--,--,--,--, Konrad Reuland,2012
15,17-Dec,@TEN,L 10-14,1,0,1,4,4,4,0,--,--,--,--,--,--,--, Konrad Reuland,2012
16,23-Dec,SD,L 17-27,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Konrad Reuland,2012
17,30-Dec,@BUF,L 9-28,1,1,1,4,4,4,0,--,--,--,--,--,--,--, Konrad Reuland,2012
1,7-Sep,@NYJ,L 14-19,1,1,3,31,10.3,13,0,--,--,--,--,--,--,--, Mychal Rivera,2014
2,14-Sep,HOU,L 14-30,1,1,5,31,6.2,10,0,--,--,--,--,--,1,1, Mychal Rivera,2014
3,21-Sep,@NE,L 9-16,1,1,2,11,5.5,8,0,--,--,--,--,--,--,--, Mychal Rivera,2014
4,28-Sep,MIA,L 14-38,1,1,2,10,5,6,0,--,--,--,--,--,--,--, Mychal Rivera,2014
5,Bye,,,,,,,,,,,,,,,,, Mychal Rivera,2014
6,12-Oct,SD,L 28-31,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Mychal Rivera,2014
7,19-Oct,ARI,L 13-24,1,1,1,18,18,18,0,--,--,--,--,--,--,--, Mychal Rivera,2014
8,26-Oct,@CLE,L 13-23,1,0,7,83,11.9,22,0,--,--,--,--,--,--,--, Mychal Rivera,2014
9,2-Nov,@SEA,L 24-30,1,0,8,38,4.8,16,2,--,--,--,--,--,2,0, Mychal Rivera,2014
10,9-Nov,DEN,L 17-41,1,0,6,64,10.7,25,1,--,--,--,--,--,--,--, Mychal Rivera,2014
11,16-Nov,@SD,L 6-13,1,0,3,40,13.3,33,0,--,--,--,--,--,--,--, Mychal Rivera,2014
12,20-Nov,KC,W 24-20,1,0,1,8,8,8,0,--,--,--,--,--,--,--, Mychal Rivera,2014
13,30-Nov,@STL,L 0-52,1,1,3,21,7,10,0,--,--,--,--,--,--,--, Mychal Rivera,2014
14,7-Dec,SF,W 24-13,1,1,7,109,15.6,27,1,--,--,--,--,--,--,--, Mychal Rivera,2014
15,14-Dec,@KC,L 13-31,1,1,7,39,5.6,9,0,--,--,--,--,--,--,--, Mychal Rivera,2014
16,21-Dec,BUF,W 26-24,1,0,1,5,5,5,0,--,--,--,--,--,--,--, Mychal Rivera,2014
17,28-Dec,@DEN,L 14-47,1,1,2,26,13,14,0,--,--,--,--,--,--,--, Mychal Rivera,2014
1,8-Sep,@IND,L 17-21,1,0,2,26,13,19,0,--,--,--,--,--,--,--, Mychal Rivera,2013
2,15-Sep,JAC,W 19-9,1,0,3,32,10.7,11,0,--,--,--,--,--,--,--, Mychal Rivera,2013
3,23-Sep,@DEN,L 21-37,1,0,2,21,10.5,20,0,--,--,--,--,--,--,--, Mychal Rivera,2013
4,29-Sep,WAS,L 14-24,1,0,2,44,22,26,1,--,--,--,--,--,--,--, Mychal Rivera,2013
5,6-Oct,SD,W 27-17,1,1,1,5,5,5,0,--,--,--,--,--,--,--, Mychal Rivera,2013
6,13-Oct,@KC,L 7-24,1,0,2,10,5,6,0,--,--,--,--,--,--,--, Mychal Rivera,2013
7,Bye,,,,,,,,,,,,,,,,, Mychal Rivera,2013
8,27-Oct,PIT,W 21-18,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Mychal Rivera,2013
9,3-Nov,PHI,L 20-49,1,0,4,36,9,12,0,--,--,--,--,--,--,--, Mychal Rivera,2013
10,10-Nov,@NYG,L 20-24,1,1,2,22,11,16,0,--,--,--,--,--,--,--, Mychal Rivera,2013
11,17-Nov,@HOU,W 28-23,1,0,5,54,10.8,26T,1,--,--,--,--,--,--,--, Mychal Rivera,2013
12,24-Nov,TEN,L 19-23,1,0,1,10,10,10,0,--,--,--,--,--,--,--, Mychal Rivera,2013
13,28-Nov,@DAL,L 24-31,1,1,2,30,15,22,0,--,--,--,--,--,--,--, Mychal Rivera,2013
14,8-Dec,@NYJ,L 27-37,1,0,5,21,4.2,11,1,--,--,--,--,--,--,--, Mychal Rivera,2013
15,15-Dec,KC,L 31-56,1,0,3,30,10,14T,1,--,--,--,--,--,--,--, Mychal Rivera,2013
16,22-Dec,@SD,L 13-26,1,0,2,43,21.5,37,0,--,--,--,--,--,--,--, Mychal Rivera,2013
17,29-Dec,DEN,L 14-34,1,0,2,23,11.5,17,0,--,--,--,--,--,--,--, Mychal Rivera,2013
1,8-Sep,@DET,L 14-35,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2014
2,14-Sep,ARI,L 14-25,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2014
3,21-Sep,HOU,W 30-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2014
4,25-Sep,@WAS,W 45-14,1,0,1,15,15,15,0,--,--,--,--,--,--,--, Adrien Robinson,2014
5,5-Oct,ATL,W 30-20,1,0,1,5,5,5,0,--,--,--,--,--,--,--, Adrien Robinson,2014
6,12-Oct,@PHI,L 0-27,1,0,1,29,29,29,0,--,--,--,--,--,--,--, Adrien Robinson,2014
7,19-Oct,@DAL,L 21-31,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2014
8,Bye,,,,,,,,,,,,,,,,, Adrien Robinson,2014
9,3-Nov,IND,L 24-40,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2014
10,9-Nov,@SEA,L 17-38,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2014
11,16-Nov,SF,L 10-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2014
12,23-Nov,DAL,L 28-31,1,0,1,1,1,1T,1,--,--,--,--,--,--,--, Adrien Robinson,2014
13,30-Nov,@JAC,L 24-25,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2014
14,7-Dec,@TEN,W 36-7,1,1,1,0,0,0,0,--,--,--,--,--,--,--, Adrien Robinson,2014
15,14-Dec,WAS,W 24-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2014
16,21-Dec,@STL,W 37-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2014
17,28-Dec,PHI,L 26-34,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Adrien Robinson,2014
1,8-Sep,@DAL,L 31-36,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
2,15-Sep,DEN,L 23-41,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
3,22-Sep,@CAR,L 0-38,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
4,29-Sep,@KC,L 7-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
5,6-Oct,PHI,L 21-36,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
6,10-Oct,@CHI,L 21-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
7,21-Oct,MIN,W 23-7,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
8,27-Oct,@PHI,W 15-7,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
9,Bye,,,,,,,,,,,,,,,,, Adrien Robinson,2013
10,10-Nov,OAK,W 24-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
11,17-Nov,GB,W 27-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
12,24-Nov,DAL,L 21-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
13,1-Dec,@WAS,W 24-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
14,8-Dec,@SD,L 14-37,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
15,15-Dec,SEA,L 0-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
16,22-Dec,@DET,W 23-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
17,29-Dec,WAS,W 20-6,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2013
1,5-Sep,DAL,L 17-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
2,16-Sep,TB,W 41-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
3,20-Sep,@CAR,W 36-7,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
4,30-Sep,@PHI,L 17-19,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
5,7-Oct,CLE,W 41-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
6,14-Oct,@SF,W 26-3,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
7,21-Oct,WAS,W 27-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
8,28-Oct,@DAL,W 29-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
9,4-Nov,PIT,L 20-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
10,11-Nov,@CIN,L 13-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
11,Bye,,,,,,,,,,,,,,,,, Adrien Robinson,2012
12,25-Nov,GB,W 38-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
13,3-Dec,@WAS,L 16-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
14,9-Dec,NO,W 52-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
15,16-Dec,@ATL,L 0-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
16,23-Dec,@BAL,L 14-33,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
17,30-Dec,PHI,W 42-7,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Adrien Robinson,2012
2,14-Sep,NO,W 26-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Gerell Robinson,2014
3,21-Sep,BAL,L 21-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Gerell Robinson,2014
4,Bye,,,,,,,,,,,,,,,,, Gerell Robinson,2014
5,5-Oct,@TEN,W 29-28,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Gerell Robinson,2014
6,12-Oct,PIT,W 31-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Gerell Robinson,2014
16,21-Dec,MIN,W 37-35,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Gerell Robinson,2014
17,28-Dec,NYJ,L 24-37,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Gerell Robinson,2014
1,4-Sep,@SEA,L 16-36,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Richard Rodgers,2014
2,14-Sep,NYJ,W 31-24,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Richard Rodgers,2014
3,21-Sep,@DET,L 7-19,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Richard Rodgers,2014
4,28-Sep,@CHI,W 38-17,1,1,2,52,26,43,0,--,--,--,--,--,--,--, Richard Rodgers,2014
5,2-Oct,MIN,W 42-10,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Richard Rodgers,2014
6,12-Oct,@MIA,W 27-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Richard Rodgers,2014
7,19-Oct,CAR,W 38-17,1,0,1,1,1,1,0,--,--,--,--,--,--,--, Richard Rodgers,2014
8,26-Oct,@NO,L 23-44,1,0,4,58,14.5,22,0,--,--,--,--,--,--,--, Richard Rodgers,2014
9,Bye,,,,,,,,,,,,,,,,, Richard Rodgers,2014
10,9-Nov,CHI,W 55-14,1,1,2,6,3,4,0,--,--,--,--,--,--,--, Richard Rodgers,2014
11,16-Nov,PHI,W 53-20,1,0,1,19,19,19,0,--,--,--,--,--,--,--, Richard Rodgers,2014
12,23-Nov,@MIN,W 24-21,1,0,1,1,1,1T,1,--,--,--,--,--,--,--, Richard Rodgers,2014
13,30-Nov,NE,W 26-21,1,0,2,35,17.5,32T,1,--,--,--,--,--,--,--, Richard Rodgers,2014
14,8-Dec,ATL,W 43-37,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Richard Rodgers,2014
15,14-Dec,@BUF,L 13-21,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Richard Rodgers,2014
16,21-Dec,@TB,W 20-3,1,0,2,13,6.5,8,0,--,--,--,--,--,--,--, Richard Rodgers,2014
17,28-Dec,DET,W 30-20,1,0,5,40,8,18,0,--,--,--,--,--,--,--, Richard Rodgers,2014
16,21-Dec,GB,L 3-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2014
17,28-Dec,NO,L 20-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2014
10,10-Nov,@PIT,L 10-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2013
11,17-Nov,NYJ,W 37-14,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2013
12,Bye,,,,,,,,,,,,,,,,, Evan Rodriguez,2013
13,1-Dec,ATL,L 31-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2013
14,8-Dec,@TB,L 6-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2013
15,15-Dec,@JAC,W 27-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2013
16,22-Dec,MIA,W 19-0,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2013
17,29-Dec,@NE,L 20-34,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Evan Rodriguez,2013
1,9-Sep,IND,W 41-21,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Evan Rodriguez,2012
2,13-Sep,@GB,L 10-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2012
3,23-Sep,STL,W 23-6,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2012
4,1-Oct,@DAL,W 34-18,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2012
5,7-Oct,@JAC,W 41-3,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2012
6,Bye,,,,,,,,,,,,,,,,, Evan Rodriguez,2012
7,22-Oct,DET,W 13-7,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2012
8,28-Oct,CAR,W 23-22,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2012
9,4-Nov,@TEN,W 51-20,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Evan Rodriguez,2012
10,11-Nov,HOU,L 6-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2012
11,19-Nov,@SF,L 7-32,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Evan Rodriguez,2012
12,25-Nov,MIN,W 28-10,1,1,1,11,11,11,0,--,--,--,--,--,--,--, Evan Rodriguez,2012
13,2-Dec,SEA,L 17-23,1,0,2,8,4,8,0,--,--,--,--,--,--,--, Evan Rodriguez,2012
14,9-Dec,@MIN,L 14-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2012
15,16-Dec,GB,L 13-21,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Evan Rodriguez,2012
16,23-Dec,@ARI,W 28-13,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Evan Rodriguez,2012
17,30-Dec,@DET,W 26-24,1,0,1,2,2,2,0,--,--,--,--,--,--,--, Evan Rodriguez,2012
1,7-Sep,BUF,L 20-23,1,0,1,12,12,12,0,--,--,--,--,--,--,--, Dante Rosario,2014
2,14-Sep,@SF,W 28-20,1,0,1,9,9,9,0,--,--,--,--,--,--,--, Dante Rosario,2014
3,22-Sep,@NYJ,W 27-19,1,0,1,8,8,8,0,--,--,--,--,--,--,--, Dante Rosario,2014
4,28-Sep,GB,L 17-38,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Dante Rosario,2014
5,5-Oct,@CAR,L 24-31,1,0,3,20,6.7,9,0,--,--,--,--,--,--,--, Dante Rosario,2014
6,12-Oct,@ATL,W 27-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2014
7,19-Oct,MIA,L 14-27,1,0,2,15,7.5,10,0,--,--,--,--,--,1,1, Dante Rosario,2014
8,26-Oct,@NE,L 23-51,1,0,1,6,6,6,0,--,--,--,--,--,--,--, Dante Rosario,2014
9,Bye,,,,,,,,,,,,,,,,, Dante Rosario,2014
10,9-Nov,@GB,L 14-55,1,0,1,3,3,3,0,--,--,--,--,--,--,--, Dante Rosario,2014
11,16-Nov,MIN,W 21-13,1,0,1,7,7,7,0,--,--,--,--,--,--,--, Dante Rosario,2014
12,23-Nov,TB,W 21-13,1,0,1,6,6,6,0,--,--,--,--,--,--,--, Dante Rosario,2014
13,27-Nov,@DET,L 17-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2014
14,4-Dec,DAL,L 28-41,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2014
15,15-Dec,NO,L 15-31,1,1,1,4,4,4,0,--,--,--,--,--,--,--, Dante Rosario,2014
16,21-Dec,DET,L 14-20,1,1,1,1,1,1,0,--,--,--,--,--,--,--, Dante Rosario,2014
17,28-Dec,@MIN,L 9-13,1,1,2,25,12.5,22,0,--,--,--,--,--,--,--, Dante Rosario,2014
1,8-Sep,CIN,W 24-21,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2013
2,15-Sep,MIN,W 31-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2013
3,22-Sep,@PIT,W 40-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2013
4,29-Sep,@DET,L 32-40,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2013
5,6-Oct,NO,L 18-26,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Dante Rosario,2013
6,10-Oct,NYG,W 27-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2013
7,20-Oct,@WAS,L 41-45,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2013
8,Bye,,,,,,,,,,,,,,,,, Dante Rosario,2013
9,4-Nov,@GB,W 27-20,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2013
10,10-Nov,DET,L 19-21,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Dante Rosario,2013
11,17-Nov,BAL,W 23-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2013
12,24-Nov,@STL,L 21-42,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2013
13,1-Dec,@MIN,L 20-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2013
14,9-Dec,DAL,W 45-28,1,1,1,13,13,13,0,--,--,--,--,--,--,--, Dante Rosario,2013
15,15-Dec,@CLE,W 38-31,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2013
16,22-Dec,@PHI,L 11-54,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2013
17,29-Dec,GB,L 28-33,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2013
1,10-Sep,@OAK,W 22-14,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Dante Rosario,2012
2,16-Sep,TEN,W 38-10,1,0,4,48,12,18,3,--,--,--,--,--,--,--, Dante Rosario,2012
3,23-Sep,ATL,L 3-27,1,1,1,0,0,0,0,--,--,--,--,--,1,1, Dante Rosario,2012
4,30-Sep,@KC,W 37-20,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2012
5,7-Oct,@NO,L 24-31,1,0,1,16,16,16,0,--,--,--,--,--,--,--, Dante Rosario,2012
6,15-Oct,DEN,L 24-35,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Dante Rosario,2012
7,Bye,,,,,,,,,,,,,,,,, Dante Rosario,2012
8,28-Oct,@CLE,L 6-7,1,0,2,11,5.5,6,0,--,--,--,--,--,--,--, Dante Rosario,2012
9,1-Nov,KC,W 31-13,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Dante Rosario,2012
10,11-Nov,@TB,L 24-34,1,0,1,11,11,11,0,--,--,--,--,--,--,--, Dante Rosario,2012
11,18-Nov,@DEN,L 23-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2012
12,25-Nov,BAL,L 13-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2012
13,2-Dec,CIN,L 13-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2012
14,9-Dec,@PIT,W 34-24,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Dante Rosario,2012
15,16-Dec,CAR,L 7-31,1,0,1,9,9,9,0,--,--,--,--,--,--,--, Dante Rosario,2012
16,23-Dec,@NYJ,W 27-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2012
17,30-Dec,OAK,W 24-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2012
1,12-Sep,NE,L 24-38,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2011
2,18-Sep,HOU,L 13-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2011
3,25-Sep,@TEN,L 14-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2011
4,2-Oct,@GB,L 23-49,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2011
5,9-Oct,SD,L 24-29,1,0,1,10,10,10,0,--,--,--,--,--,--,--, Dante Rosario,2011
6,Bye,,,,,,,,,,,,,,,,, Dante Rosario,2011
7,23-Oct,@MIA,W 18-15,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Dante Rosario,2011
8,30-Oct,DET,L 10-45,1,0,1,7,7,7,0,--,--,--,--,--,--,--, Dante Rosario,2011
9,6-Nov,@OAK,W 38-24,1,0,1,13,13,13,0,--,--,--,--,--,--,--, Dante Rosario,2011
10,13-Nov,@KC,W 17-10,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Dante Rosario,2011
11,17-Nov,NYJ,W 17-13,1,0,1,18,18,18,0,--,--,--,--,--,--,--, Dante Rosario,2011
12,27-Nov,@SD,W 16-13,1,0,1,23,23,23,0,--,--,--,--,--,--,--, Dante Rosario,2011
13,4-Dec,@MIN,W 35-32,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2011
14,11-Dec,CHI,W 13-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2011
15,18-Dec,NE,L 23-41,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Dante Rosario,2011
16,24-Dec,@BUF,L 14-40,1,1,2,46,23,32,0,--,--,--,--,--,--,--, Dante Rosario,2011
17,1-Jan,KC,L 3-7,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Dante Rosario,2011
1,12-Sep,@NYG,L 18-31,1,0,2,14,7,10,0,--,--,--,--,--,--,--, Dante Rosario,2010
2,19-Sep,TB,L 7-20,1,1,3,47,15.7,26,0,--,--,--,--,--,--,--, Dante Rosario,2010
3,26-Sep,CIN,L 7-20,1,0,2,12,6,8,0,--,--,--,--,--,--,--, Dante Rosario,2010
4,3-Oct,@NO,L 14-16,1,0,2,17,8.5,10,0,--,--,--,--,--,--,--, Dante Rosario,2010
5,10-Oct,CHI,L 6-23,1,1,1,2,2,2,0,--,--,--,--,--,--,--, Dante Rosario,2010
6,Bye,,,,,,,,,,,,,,,,, Dante Rosario,2010
7,24-Oct,SF,W 23-20,1,0,5,28,5.6,10,0,--,--,--,--,--,--,--, Dante Rosario,2010
8,31-Oct,@STL,L 10-20,1,1,2,16,8,12,0,--,--,--,--,--,--,--, Dante Rosario,2010
9,7-Nov,NO,L 3-34,1,1,2,10,5,6,0,--,--,--,--,--,--,--, Dante Rosario,2010
10,14-Nov,@TB,L 16-31,1,0,2,24,12,12,0,--,--,--,--,--,--,--, Dante Rosario,2010
11,21-Nov,BAL,L 13-37,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Dante Rosario,2010
12,28-Nov,@CLE,L 23-24,1,0,3,33,11,14,0,1,-2,-2,-2,0,--,--, Dante Rosario,2010
13,5-Dec,@SEA,L 14-31,1,0,3,26,8.7,21,0,--,--,--,--,--,--,--, Dante Rosario,2010
14,12-Dec,ATL,L 10-31,1,1,1,4,4,4,0,--,--,--,--,--,--,--, Dante Rosario,2010
15,19-Dec,ARI,W 19-12,1,0,1,9,9,9,0,--,--,--,--,--,--,--, Dante Rosario,2010
16,23-Dec,@PIT,L 3-27,1,1,1,3,3,3,0,--,--,--,--,--,--,--, Dante Rosario,2010
17,2-Jan,@ATL,L 10-31,1,0,2,19,9.5,12,0,--,--,--,--,--,--,--, Dante Rosario,2010
1,7-Sep,@STL,W 34-6,1,1,2,16,8,9,1,--,--,--,--,--,--,--, Kyle Rudolph,2014
2,14-Sep,NE,L 7-30,1,1,5,53,10.6,17,0,--,--,--,--,--,--,--, Kyle Rudolph,2014
3,21-Sep,@NO,L 9-20,1,1,3,27,9,10,0,--,--,--,--,--,--,--, Kyle Rudolph,2014
4,28-Sep,ATL,W 41-28,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Kyle Rudolph,2014
5,2-Oct,@GB,L 10-42,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Kyle Rudolph,2014
6,12-Oct,DET,L 3-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Kyle Rudolph,2014
7,19-Oct,@BUF,L 16-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Kyle Rudolph,2014
